"popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","country","electronic","jazz","pop","r_n_b","rock","classical","metal","other","world","latin","acoustic",".pred"
43,248174,"False",0.368,0.176,2,-11.753,1,0.0388,0.815,0.00101,0.117,0.134,79.785,3,0,0,0,0,0,0,0,0,0,1,0,0,36.5596889744322
42,244607,"False",0.731,0.651,11,-7.646,0,0.0482,0.407,9.37e-06,0.181,0.496,139.953,4,0,0,0,0,0,0,0,0,0,1,0,0,41.1531566369549
43,259240,"False",0.767,0.776,6,-7.551,0,0.345,0.586,0,0.278,0.799,67.011,4,0,0,0,0,0,0,0,0,0,1,0,0,35.3584519452355
40,286197,"False",0.762,0.632,0,-7.23,0,0.0291,0.44,6.31e-05,0.151,0.896,136.064,4,0,0,0,0,0,0,0,0,0,1,0,0,35.7103900332621
39,98000,"False",0.736,0.691,6,-10.298,1,0.0694,0.0648,8.56e-05,0.287,0.646,100.032,4,0,0,0,0,0,0,0,0,0,1,0,0,35.7442656904137
44,177266,"False",0.723,0.764,5,-4.741,0,0.149,0.679,0,0.131,0.687,88.089,4,0,0,0,0,0,0,0,0,0,1,0,0,37.6578682615282
40,248120,"False",0.692,0.694,9,-6.618,1,0.106,0.265,0,0.243,0.718,106.871,4,0,0,0,0,0,0,0,0,0,1,0,0,39.8924461775204
39,318380,"False",0.602,0.481,4,-9.833,0,0.0453,0.751,0.00236,0.0737,0.733,89.989,4,0,0,0,0,0,0,0,0,0,1,0,0,37.6010191331871
40,271413,"False",0.657,0.697,10,-7.714,1,0.215,0.193,0.000343,0.314,0.828,174.443,4,0,0,0,0,0,0,0,0,0,1,0,0,36.5598887286663
41,150943,"True",0.807,0.681,10,-6.057,1,0.172,0.358,0.0225,0.301,0.528,158.992,4,0,0,0,0,0,0,0,0,0,1,0,0,41.5418036404884
41,277917,"False",0.499,0.641,1,-8.042,0,0.103,0.252,0,0.0926,0.0433,80.427,4,0,0,0,0,0,0,0,0,0,1,0,0,39.7306555201354
39,348600,"False",0.585,0.277,8,-15.676,1,0.0432,0.601,0.00015,0.113,0.232,99.896,4,0,0,0,0,0,0,0,0,0,1,0,0,35.1339343545648
36,226438,"True",0.733,0.689,2,-7.454,1,0.0738,0.388,0.00069,0.158,0.518,145.931,4,0,0,0,0,0,0,0,0,0,1,0,0,40.6767523458223
42,328707,"False",0.867,0.835,11,-5.573,0,0.125,0.00768,0.000625,0.333,0.896,110.007,4,0,0,0,0,0,0,0,0,0,1,0,0,36.3814527286672
38,296359,"False",0.557,0.431,1,-11.543,0,0.0358,0.424,8.52e-05,0.099,0.414,126.027,4,0,0,0,0,0,0,0,0,0,1,0,0,38.9476748497625
37,209250,"False",0.343,0.298,5,-10.359,1,0.0323,0.916,0,0.0806,0.327,153.944,4,0,0,0,0,0,0,0,0,0,1,0,0,40.01570481317
37,296202,"False",0.705,0.65,7,-6.88,0,0.0414,0.0335,0.0415,0.319,0.845,81.065,4,0,0,0,0,0,0,0,0,0,1,0,0,36.9263494751426
36,341188,"False",0.745,0.704,7,-3.622,1,0.033,0.678,0.00753,0.0907,0.67,116.034,4,0,0,0,0,0,0,0,0,0,1,0,0,37.959119497729
36,249036,"False",0.613,0.62,5,-10.045,1,0.0332,0.203,0.123,0.375,0.413,130.046,4,0,0,0,0,0,0,0,0,0,1,0,0,36.3773808475555
39,347746,"False",0.604,0.485,4,-6.868,1,0.0254,0.326,0,0.0799,0.374,79.97,4,0,0,0,0,0,0,0,0,0,1,0,0,39.6620399690406
38,130103,"False",0.421,0.231,7,-16.044,1,0.0466,0.91,0.0014,0.342,0.0658,103.99,1,0,0,0,0,0,0,0,0,0,1,0,0,28.2511117052408
37,222452,"False",0.631,0.355,7,-10.351,1,0.051,0.335,1.16e-05,0.155,0.663,79.554,3,0,0,0,0,0,0,0,0,0,1,0,0,37.5715681922494
39,265066,"False",0.799,0.615,7,-7.936,0,0.0423,0.453,4.33e-05,0.109,0.893,94.91,4,0,0,0,0,0,0,0,0,0,1,0,0,36.3778723108694
38,254166,"False",0.593,0.658,9,-8.529,1,0.0302,0.313,6.88e-05,0.0812,0.505,144.087,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4689645089007
38,265226,"False",0.654,0.479,7,-8.994,0,0.0333,0.613,4.98e-05,0.16,0.522,82.819,4,0,0,0,0,0,0,0,0,0,1,0,0,38.0590054880371
37,284240,"False",0.729,0.593,4,-6.47,0,0.0362,0.477,0,0.105,0.6,119.956,4,0,0,0,0,0,0,0,0,0,1,0,0,40.6979588623623
39,180000,"True",0.822,0.417,4,-8.811,0,0.304,0.255,0,0.114,0.609,164.042,4,0,0,0,0,0,0,0,0,0,1,0,0,40.9848256334799
38,114793,"True",0.753,0.715,9,-10.016,1,0.531,0.538,0.000139,0.526,0.581,121.037,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4930387651749
36,244636,"False",0.506,0.554,7,-8.47,0,0.045,0.73,0.0415,0.155,0.672,119.961,4,0,0,0,0,0,0,0,0,0,1,0,0,36.6939477382654
34,290951,"False",0.706,0.532,4,-11.344,0,0.0267,0.226,0.317,0.109,0.174,114.982,4,0,0,0,0,0,0,0,0,0,1,0,0,40.0752937068875
35,294782,"False",0.538,0.498,0,-10.598,1,0.0329,0.266,2.53e-05,0.247,0.619,114.889,3,0,0,0,0,0,0,0,0,0,1,0,0,36.0851451319928
36,222000,"False",0.699,0.64,5,-7.06,1,0.0363,0.135,0.000539,0.207,0.389,138.01,4,0,0,0,0,0,0,0,0,0,1,0,0,41.0242193503024
36,166554,"False",0.412,0.289,4,-13.839,1,0.0319,0.861,0.00162,0.122,0.333,109.816,4,0,0,0,0,0,0,0,0,0,1,0,0,38.1651304026107
35,71600,"False",0.739,0.504,9,-9.74,0,0.0834,0.654,0,0.207,0.627,143.858,3,0,0,0,0,0,0,0,0,0,1,0,0,32.400449730295
35,263028,"False",0.557,0.422,9,-10.669,1,0.0373,0.17,0.00238,0.268,0.329,79.98,4,0,0,0,0,0,0,0,0,0,1,0,0,41.1182826259974
35,242015,"False",0.6,0.386,7,-7.616,1,0.024,0.736,2.49e-06,0.111,0.406,98.97,4,0,0,0,0,0,0,0,0,0,1,0,0,40.7133393485293
35,267913,"False",0.673,0.763,11,-8.283,0,0.0339,0.0567,0.000119,0.368,0.521,130.023,4,0,0,0,0,0,0,0,0,0,1,0,0,36.9256136418868
37,225555,"False",0.598,0.116,9,-16.639,1,0.03,0.949,2.8e-05,0.191,0.325,99.042,4,0,0,0,0,0,0,0,0,0,1,0,0,39.1178563722659
35,347580,"False",0.825,0.337,9,-14.704,1,0.157,0.299,0.0236,0.0703,0.411,130.987,4,0,0,0,0,0,0,0,0,0,1,0,0,29.2558204621243
33,177513,"True",0.838,0.62,7,-7.479,1,0.197,0.0341,0,0.0812,0.798,90.042,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4695666735964
32,192214,"True",0.897,0.813,10,-5.886,0,0.342,0.187,0,0.226,0.593,139.922,4,0,0,0,0,0,0,0,0,0,1,0,0,39.2677483260437
33,203294,"False",0.81,0.627,10,-10.415,0,0.213,0.1,0,0.0847,0.905,85.034,4,0,0,0,0,0,0,0,0,0,1,0,0,33.7072013509675
33,309333,"True",0.768,0.707,8,-6.718,1,0.136,0.0354,0,0.0516,0.668,90.058,4,0,0,0,0,0,0,0,0,0,1,0,0,38.7876508093914
33,204566,"False",0.788,0.706,4,-8.55,1,0.0973,0.11,7.99e-05,0.0847,0.245,87.966,4,0,0,0,0,0,0,0,0,0,1,0,0,39.1749894527424
33,431804,"False",0.387,0.391,4,-8.41,0,0.0269,0.831,0,0.133,0.249,106.907,1,0,0,0,0,0,0,0,0,0,1,0,0,36.6121003093627
33,264307,"False",0.557,0.296,4,-12.775,1,0.0297,0.785,3.86e-05,0.108,0.2,129.904,4,0,0,0,0,0,0,0,0,0,1,0,0,38.7514832949727
35,175624,"False",0.568,0.414,2,-6.894,0,0.0245,0.764,2.47e-05,0.18,0.427,95.918,4,0,0,0,0,0,0,0,0,0,1,0,0,37.025403781164
32,344767,"False",0.568,0.485,4,-10.32,0,0.0363,0.518,9.2e-05,0.0975,0.316,137.948,3,0,0,0,0,0,0,0,0,0,1,0,0,37.5610975557184
33,280832,"False",0.577,0.513,0,-8.775,0,0.0414,0.664,2.27e-06,0.328,0.341,144.904,3,0,0,0,0,0,0,0,0,0,1,0,0,39.7436837530903
32,379452,"False",0.858,0.363,8,-8.237,0,0.0474,0.115,0.023,0.106,0.599,99.993,4,0,0,0,0,0,0,0,0,0,1,0,0,34.6212752215889
34,290810,"False",0.637,0.205,5,-12.758,0,0.0343,0.884,0.000341,0.0664,0.641,85.035,3,0,0,0,0,0,0,0,0,0,1,0,0,37.8910504154682
34,267450,"False",0.948,0.942,4,-4.298,0,0.0749,0.125,0.0013,0.0496,0.899,122.497,4,0,0,0,0,0,0,0,0,0,1,0,0,36.2199229654403
35,263471,"False",0.782,0.735,1,-4.874,0,0.18,0.528,0,0.0713,0.799,90.975,4,0,0,0,0,0,0,0,0,0,1,0,0,37.5420261495363
33,283800,"False",0.767,0.426,9,-8.632,1,0.0339,0.682,0.000797,0.094,0.772,103.993,3,0,0,0,0,0,0,0,0,0,1,0,0,35.6270117503592
34,321480,"False",0.664,0.624,7,-9.878,0,0.056,0.309,2.2e-05,0.103,0.469,131.98,4,0,0,0,0,0,0,0,0,0,1,0,0,39.1054676020747
32,417819,"False",0.402,0.669,3,-7.126,0,0.0305,0.241,0.00149,0.128,0.364,159.976,3,0,0,0,0,0,0,0,0,0,1,0,0,36.5866378406135
32,214076,"False",0.697,0.965,9,-1.938,1,0.169,0.339,0,0.399,0.688,91.972,4,0,0,0,0,0,0,0,0,0,1,0,0,38.4007408908993
30,210206,"False",0.376,0.518,10,-8.614,1,0.0295,0.236,1.02e-06,0.134,0.289,108.738,3,0,0,0,0,0,0,0,0,0,1,0,0,39.9691229988148
32,219529,"False",0.57,0.78,2,-8.766,1,0.0401,0.0403,0.0251,0.429,0.24,170.059,4,0,0,0,0,0,0,0,0,0,1,0,0,36.117383233868
33,288052,"False",0.664,0.773,8,-8.789,0,0.0465,0.132,0,0.491,0.773,100.015,4,0,0,0,0,0,0,0,0,0,1,0,0,37.1719456488042
16,236392,"False",0.773,0.337,10,-12.578,1,0.0364,0.855,0,0.146,0.486,112.49,3,0,0,0,0,0,0,0,0,0,1,0,0,39.1886913877101
31,286031,"False",0.642,0.354,0,-10.094,0,0.0303,0.822,0.000101,0.105,0.263,119.943,4,0,0,0,0,0,0,0,0,0,1,0,0,38.7864504856689
30,232062,"False",0.426,0.536,0,-8.63,1,0.0393,0.717,0.0025,0.162,0.211,79.99,4,0,0,0,0,0,0,0,0,0,1,0,0,39.2535922870546
38,268862,"False",0.647,0.818,5,-6.648,0,0.0955,0.016,0.00227,0.33,0.765,67.506,4,0,0,0,0,0,0,0,0,0,1,0,0,37.6857557767678
33,425573,"False",0.642,0.449,7,-8.567,0,0.0281,0.255,0,0.167,0.497,88.039,4,0,0,0,0,0,0,0,0,0,1,0,0,37.2819978088677
32,458213,"False",0.523,0.453,0,-6.973,0,0.0254,0.35,0,0.109,0.327,70.034,4,0,0,0,0,0,0,0,0,0,1,0,0,38.9594227823367
32,279408,"False",0.572,0.399,1,-9.204,0,0.0284,0.818,0.00249,0.101,0.346,104.064,4,0,0,0,0,0,0,0,0,0,1,0,0,39.5167924821718
34,272547,"False",0.925,0.548,5,-8.255,0,0.0868,0.592,0,0.15,0.519,102.986,4,0,0,0,0,0,0,0,0,0,1,0,0,35.9295428029625
31,174193,"False",0.641,0.567,10,-9.822,1,0.0432,0.564,0.00371,0.089,0.502,123.975,4,0,0,0,0,0,0,0,0,0,1,0,0,40.4473190963218
30,143989,"False",0.595,0.808,1,-6.701,1,0.175,0.0314,0.000409,0.163,0.379,151.898,3,0,0,0,0,0,0,0,0,0,1,0,0,35.0678123327909
31,219000,"False",0.263,0.514,2,-8.959,0,0.0341,0.281,0.0896,0.193,0.277,89.93,4,0,0,0,0,0,0,0,0,0,1,0,0,28.1884474667532
30,160941,"False",0.818,0.665,11,-9.451,0,0.255,0.187,1.63e-06,0.156,0.57,170.027,4,0,0,0,0,0,0,0,0,0,1,0,0,35.3200230701164
29,326073,"False",0.52,0.81,0,-5.545,0,0.0688,0.348,5.65e-06,0.431,0.455,149.79,3,0,0,0,0,0,0,0,0,0,1,0,0,38.1347630018611
29,197568,"False",0.796,0.774,3,-3.379,0,0.0928,0.267,0,0.0915,0.55,99.902,4,0,0,0,0,0,0,0,0,0,1,0,0,40.2704071270239
29,294144,"False",0.416,0.341,2,-9.164,1,0.027,0.767,0.000378,0.132,0.105,149.398,4,0,0,0,0,0,0,0,0,0,1,0,0,40.0527552001857
30,160615,"False",0.42,0.223,4,-10.533,0,0.0346,0.946,0,0.0933,0.183,130.031,4,0,0,0,0,0,0,0,0,0,1,0,0,38.0293714406004
29,262361,"False",0.489,0.459,11,-9.994,1,0.0327,0.0374,0,0.111,0.208,140.043,4,0,0,0,0,0,0,0,0,0,1,0,0,43.2506321869413
30,334419,"False",0.625,0.488,6,-9.251,1,0.0366,0.597,1.58e-05,0.344,0.513,91.763,4,0,0,0,0,0,0,0,0,0,1,0,0,40.2924125071249
30,171904,"False",0.58,0.756,7,-7.289,1,0.0278,0.0366,0.000357,0.145,0.865,125.955,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4162324392211
31,200522,"False",0.623,0.723,5,-9.192,0,0.0385,0.203,0.00411,0.103,0.198,116.013,4,0,0,0,0,0,0,0,0,0,1,0,0,40.8111155396812
31,279878,"False",0.597,0.842,11,-6,1,0.047,0.0068,0,0.115,0.753,169.913,4,0,0,0,0,0,0,0,0,0,1,0,0,39.2853376196824
35,200000,"False",0.549,0.891,7,-5.158,1,0.147,0.0164,2.23e-06,0.102,0.721,129.837,3,0,0,0,0,0,0,0,0,0,1,0,0,39.8679606967057
29,193147,"False",0.331,0.392,7,-10.05,1,0.031,0.924,0,0.0633,0.195,92.27,4,0,0,0,0,0,0,0,0,0,1,0,0,37.3818790736877
29,327133,"False",0.566,0.419,7,-3.437,1,0.0248,0.804,0,0.299,0.404,134.085,3,0,0,0,0,0,0,0,0,0,1,0,0,36.9492409187135
29,277613,"False",0.743,0.845,4,-6.856,0,0.096,0.183,0.00299,0.361,0.833,93.017,4,0,0,0,0,0,0,0,0,0,1,0,0,37.6641052375192
30,320466,"False",0.506,0.455,0,-7.21,1,0.0435,0.721,0.00054,0.321,0.693,165.968,4,0,0,0,0,0,0,0,0,0,1,0,0,38.7254408781272
32,211101,"False",0.394,0.321,2,-9.374,1,0.0329,0.896,0,0.146,0.5,150.013,3,0,0,0,0,0,0,0,0,0,1,0,0,37.8307720387574
31,235909,"False",0.766,0.638,7,-7.881,1,0.0317,0.414,0,0.18,0.821,131.993,3,0,0,0,0,0,0,0,0,0,1,0,0,38.6752627900714
30,270333,"False",0.656,0.642,9,-10.186,0,0.0722,0.483,1.36e-05,0.317,0.62,100.085,4,0,0,0,0,0,0,0,0,0,1,0,0,37.9825433673915
30,290017,"False",0.677,0.72,2,-6.075,1,0.0425,0.111,0.000105,0.212,0.737,92.238,4,0,0,0,0,0,0,0,0,0,1,0,0,38.4189819259135
27,324333,"False",0.502,0.624,2,-7.128,1,0.0306,0.243,1.98e-05,0.0633,0.482,80.043,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4542504180636
29,128283,"False",0.844,0.579,1,-9.827,1,0.15,0.0401,0.00015,0.235,0.538,97.025,4,0,0,0,0,0,0,0,0,0,1,0,0,34.0617000848657
27,178387,"False",0.565,0.654,5,-6.742,1,0.147,0.179,9.6e-05,0.0984,0.602,179.988,4,0,0,0,0,0,0,0,0,0,1,0,0,38.5769461346644
29,329146,"False",0.625,0.552,3,-7.931,1,0.0538,0.437,0,0.0619,0.276,139.971,4,0,0,0,0,0,0,0,0,0,1,0,0,41.0025669502052
28,275840,"False",0.745,0.795,1,-10.724,1,0.0664,0.0741,6.42e-06,0.353,0.78,129.997,4,0,0,0,0,0,0,0,0,0,1,0,0,35.6598025030924
28,292542,"False",0.549,0.627,0,-6.689,0,0.0264,0.305,3.1e-05,0.244,0.52,160.014,4,0,0,0,0,0,0,0,0,0,1,0,0,39.7549485192641
28,197053,"False",0.557,0.489,11,-9.694,1,0.0397,0.402,0.000697,0.284,0.41,146.958,5,0,0,0,0,0,0,0,0,0,1,0,0,38.4962015707234
30,84532,"False",0.694,0.731,9,-5.604,0,0.0333,0.0565,1.34e-06,0.0688,0.867,95.044,4,0,0,0,0,0,0,0,0,0,1,0,0,38.1093710806768
27,258115,"False",0.689,0.44,1,-11.448,0,0.0326,0.582,0.0638,0.341,0.439,120.034,4,0,0,0,0,0,0,0,0,0,1,0,0,37.7304663429692
28,231653,"False",0.574,0.705,8,-8.408,1,0.0315,0.729,0.000183,0.16,0.686,108.056,3,0,0,0,0,0,0,0,0,0,1,0,0,37.1596840002597
29,287746,"False",0.62,0.789,10,-6.484,1,0.0698,0.379,0,0.249,0.753,84.987,4,0,0,0,0,0,0,0,0,0,1,0,0,41.6855990367026
28,630960,"False",0.76,0.6,0,-10.806,1,0.0466,0.226,4.54e-06,0.626,0.88,125.045,4,0,0,0,0,0,0,0,0,0,1,0,0,35.723531240835
28,281457,"False",0.622,0.292,5,-17.08,1,0.0757,0.373,0.00262,0.105,0.334,143.97,4,0,0,0,0,0,0,0,0,0,1,0,0,36.3685845318088
27,290373,"False",0.619,0.827,10,-3.821,1,0.0402,0.394,0,0.342,0.859,139.903,4,0,0,0,0,0,0,0,0,0,1,0,0,37.2504392378446
28,337093,"False",0.642,0.471,7,-8.365,1,0.029,0.587,3.58e-06,0.119,0.53,89.98,4,0,0,0,0,0,0,0,0,0,1,0,0,40.9113417261991
39,217763,"False",0.614,0.718,9,-6.277,1,0.0333,0.254,0,0.137,0.629,87.528,4,0,0,0,0,0,0,0,0,0,1,0,0,41.5082919371479
27,84121,"False",0.695,0.216,4,-10.677,1,0.0385,0.764,0,0.362,0.488,79.497,4,0,0,0,0,0,0,0,0,0,1,0,0,38.2895620534909
27,175270,"False",0.696,0.826,1,-3.359,0,0.174,0.0581,0.000398,0.348,0.446,105.224,4,0,0,0,0,0,0,0,0,0,1,0,0,39.6395418333672
27,220403,"False",0.551,0.783,9,-5.651,0,0.0648,0.235,3.22e-05,0.195,0.455,91.23,4,0,0,0,0,0,0,0,0,0,1,0,0,41.2220525307153
26,205821,"False",0.565,0.191,8,-13.598,0,0.0393,0.762,0,0.222,0.36,139.312,3,0,0,0,0,0,0,0,0,0,1,0,0,36.5366751738804
27,172000,"False",0.779,0.539,1,-13.277,1,0.197,0.0196,3.7e-05,0.12,0.41,130.015,4,0,0,0,0,0,0,0,0,0,1,0,0,32.5707894268726
33,208000,"False",0.61,0.75,2,-7.816,0,0.184,0.689,0,0.196,0.813,67.37,4,0,0,0,0,0,0,0,0,0,1,0,0,35.5213772514169
27,226612,"False",0.835,0.661,5,-6.906,1,0.0373,0.0163,0.0987,0.107,0.776,137.022,4,0,0,0,0,0,0,0,0,0,1,0,0,35.3969351077605
27,275252,"False",0.439,0.442,4,-8.947,0,0.0375,0.586,5.78e-06,0.137,0.144,137.725,3,0,0,0,0,0,0,0,0,0,1,0,0,40.123157965483
29,221538,"False",0.845,0.497,10,-7.724,0,0.0548,0.531,6.28e-05,0.084,0.433,117.015,4,0,0,0,0,0,0,0,0,0,1,0,0,42.9067072843178
27,267483,"False",0.744,0.422,2,-11.818,1,0.0339,0.706,0.00357,0.22,0.637,109.95,4,0,0,0,0,0,0,0,0,0,1,0,0,38.1569356210392
26,279435,"False",0.687,0.41,7,-10.624,0,0.0373,0.591,7.4e-06,0.191,0.72,125.019,4,0,0,0,0,0,0,0,0,0,1,0,0,36.9163798013203
27,266720,"False",0.689,0.77,4,-7.342,0,0.195,0.38,0,0.0974,0.602,99.992,4,0,0,0,0,0,0,0,0,0,1,0,0,37.1017964172304
26,149640,"False",0.663,0.514,8,-7.505,0,0.0582,0.507,0,0.41,0.76,118.757,4,0,0,0,0,0,0,0,0,0,1,0,0,40.2982413353378
32,186000,"False",0.754,0.659,9,-7.199,1,0.266,0.00941,0,0.268,0.336,160.022,4,0,0,0,0,0,0,0,0,0,1,0,0,33.4033164871754
25,271578,"False",0.605,0.502,2,-8.451,1,0.0322,0.856,1.05e-05,0.0982,0.348,113.842,3,0,0,0,0,0,0,0,0,0,1,0,0,39.3272162258731
27,546154,"False",0.573,0.552,6,-9.598,1,0.0333,0.428,0,0.0996,0.396,144.036,4,0,0,0,0,0,0,0,0,0,1,0,0,39.1203103613681
29,170126,"False",0.54,0.822,1,-4.236,0,0.0495,0.0277,0,0.0995,0.554,157.898,4,0,0,0,0,0,0,0,0,0,1,0,0,46.4470185345906
26,223044,"False",0.644,0.646,2,-8.424,1,0.0616,0.0192,1.75e-05,0.21,0.353,110.014,4,0,0,0,0,0,0,0,0,0,1,0,0,39.254642119772
33,224842,"False",0.773,0.852,2,-3.472,1,0.196,0.0566,0,0.31,0.337,95.063,4,0,0,0,0,0,0,0,0,0,1,0,0,38.1058357720936
26,232824,"False",0.593,0.344,6,-8.009,0,0.0298,0.798,1.26e-05,0.111,0.356,129.817,4,0,0,0,0,0,0,0,0,0,1,0,0,39.4813785261542
26,234104,"False",0.76,0.744,0,-5.18,1,0.0488,0.486,0,0.15,0.481,101.981,4,0,0,0,0,0,0,0,0,0,1,0,0,42.8215027484284
27,61066,"False",0.752,0.944,5,-5.518,1,0.0601,0.274,0,0.139,0.681,96.007,4,0,0,0,0,0,0,0,0,0,1,0,0,32.8338928028499
27,280000,"False",0.698,0.817,9,-5.843,1,0.0955,0.0701,7.28e-05,0.264,0.944,92.023,4,0,0,0,0,0,0,0,0,0,1,0,0,36.7677162651504
37,265404,"False",0.439,0.424,10,-7.533,0,0.0255,0.717,1.89e-05,0.182,0.249,80.989,4,0,0,0,0,0,0,0,0,0,1,0,0,38.8057129023714
62,217184,"False",0.479,0.737,0,-4.756,1,0.287,0.1,0,0.303,0.713,82.501,4,0,0,0,0,0,0,0,0,0,1,0,0,36.3352743475334
24,201163,"False",0.731,0.783,7,-9.142,0,0.0569,0.493,6.84e-06,0.281,0.61,100.052,4,0,0,0,0,0,0,0,0,0,1,0,0,38.2839436291529
26,183529,"False",0.605,0.59,8,-6.595,0,0.2,0.426,0,0.103,0.213,169.938,4,0,0,0,0,0,0,0,0,0,1,0,0,39.787179977873
25,514177,"False",0.371,0.477,4,-8.929,1,0.0337,0.538,0,0.113,0.252,149.394,4,0,0,0,0,0,0,0,0,0,1,0,0,43.5464829392085
24,175846,"False",0.734,0.525,10,-9.717,1,0.107,0.357,0.00732,0.284,0.419,145.066,4,0,0,0,0,0,0,0,0,0,1,0,0,40.7512863719238
24,261910,"False",0.58,0.848,4,-7.978,0,0.0444,0.0711,0.00132,0.168,0.225,135.006,4,0,0,0,0,0,0,0,0,0,1,0,0,36.0733466725985
23,251506,"False",0.373,0.503,5,-6.881,1,0.0496,0.765,0,0.104,0.546,164.74,3,0,0,0,0,0,0,0,0,0,1,0,0,38.253214301454
24,245760,"False",0.74,0.669,5,-7.913,0,0.0544,0.224,0,0.108,0.724,129.926,4,0,0,0,0,0,0,0,0,0,1,0,0,38.4025776147642
27,173186,"False",0.78,0.773,10,-5.882,0,0.207,0.175,0,0.0878,0.557,95.964,4,0,0,0,0,0,0,0,0,0,1,0,0,36.0465720226859
27,207920,"False",0.775,0.761,8,-4.16,0,0.248,0.0795,0,0.164,0.335,89.946,4,0,0,0,0,0,0,0,0,0,1,0,0,38.0680051500955
25,381706,"False",0.743,0.843,7,-3.135,1,0.0789,0.00863,5.59e-06,0.0948,0.476,129.98,4,0,0,0,0,0,0,0,0,0,1,0,0,35.5582527283022
28,214000,"False",0.649,0.379,0,-12.039,0,0.0363,0.294,0,0.109,0.355,84.998,4,0,0,0,0,0,0,0,0,0,1,0,0,37.3206842322615
25,280080,"False",0.825,0.475,0,-9.202,1,0.031,0.485,0,0.0949,0.595,119.906,4,0,0,0,0,0,0,0,0,0,1,0,0,39.3410801478402
52,187898,"False",0.758,0.395,11,-9.447,1,0.0572,0.225,4.39e-05,0.0936,0.264,101.977,4,0,0,0,0,0,0,0,0,0,1,0,0,41.7909968488775
22,254021,"False",0.472,0.389,4,-13.759,0,0.0289,0.00648,0.301,0.328,0.0992,100.033,4,0,0,0,0,0,0,0,0,0,1,0,0,32.859213872114
25,367950,"False",0.732,0.895,8,-4.665,0,0.0526,0.459,0.00403,0.0758,0.935,100.019,4,0,0,0,0,0,0,0,0,0,1,0,0,32.9417145750567
29,197264,"False",0.823,0.488,10,-7.087,0,0.0621,0.143,7.29e-06,0.155,0.362,94.994,4,0,0,0,0,0,0,0,0,0,1,0,0,41.2454520170468
23,207232,"False",0.586,0.858,2,-4.731,1,0.26,0.121,2.7e-05,0.197,0.472,129.988,4,0,0,0,0,0,0,0,0,0,1,0,0,37.4580867492848
23,344856,"False",0.666,0.292,5,-7.825,0,0.0289,0.678,0,0.121,0.508,119.894,3,0,0,0,0,0,0,0,0,0,1,0,0,36.3006615770442
25,126145,"False",0.669,0.636,4,-7.12,0,0.034,0.25,0,0.0502,0.943,164.939,3,0,0,0,0,0,0,0,0,0,1,0,0,35.4551973621038
26,299253,"False",0.792,0.695,5,-7.34,1,0.0499,0.081,0,0.0852,0.843,124.973,4,0,0,0,0,0,0,0,0,0,1,0,0,34.7848061319539
24,331546,"False",0.517,0.656,2,-4.187,1,0.0563,0.633,0,0.225,0.482,145.8,3,0,0,0,0,0,0,0,0,0,1,0,0,39.539291991501
22,288640,"False",0.545,0.818,9,-4.723,0,0.0829,0.352,7.54e-06,0.171,0.741,171.915,4,0,0,0,0,0,0,0,0,0,1,0,0,41.7439984381631
62,251714,"False",0.317,0.38,9,-10.414,1,0.0319,0.467,2.7e-05,0.091,0.191,135.563,3,0,0,0,0,0,0,0,0,0,1,0,0,39.4143810202285
26,323633,"False",0.455,0.772,0,-9.049,1,0.0919,0.452,1.98e-05,0.0305,0.963,67.49,4,0,0,0,0,0,0,0,0,0,1,0,0,34.0883609879925
34,258279,"False",0.403,0.63,11,-4.811,0,0.0462,0.715,7.33e-06,0.0947,0.406,174.18,4,0,0,0,0,0,0,0,0,0,1,0,0,40.6273141022065
23,453184,"False",0.401,0.311,2,-8.909,0,0.0319,0.65,0.000466,0.0869,0.0405,119.963,4,0,0,0,0,0,0,0,0,0,1,0,0,37.4489214469555
22,260399,"False",0.703,0.813,5,-8.041,1,0.066,0.535,0,0.357,0.909,159.985,4,0,0,0,0,0,0,0,0,0,1,0,0,37.9941618395062
23,160745,"True",0.588,0.617,7,-8.813,1,0.303,0.141,0,0.116,0.649,160.05,4,0,0,0,0,0,0,0,0,0,1,0,0,39.7998525682988
23,341551,"False",0.499,0.407,2,-7.76,0,0.0259,0.454,0,0.1,0.168,84.953,4,0,0,0,0,0,0,0,0,0,1,0,0,41.7599535029017
25,460401,"False",0.602,0.444,4,-10.577,1,0.0367,0.682,3.84e-06,0.0943,0.326,80.012,4,0,0,0,0,0,0,0,0,0,1,0,0,39.8305989058912
22,262832,"False",0.811,0.846,11,-6.87,1,0.112,0.0965,0,0.028,0.911,99.01,3,0,0,0,0,0,0,0,0,0,1,0,0,35.233327987547
23,421532,"False",0.711,0.523,4,-10.726,0,0.0894,0.386,0,0.286,0.892,97.978,4,0,0,0,0,0,0,0,0,0,1,0,0,34.9254893204314
21,263413,"False",0.535,0.431,4,-11.413,0,0.0325,0.549,0.000228,0.288,0.336,102.047,4,0,0,0,0,0,0,0,0,0,1,0,0,38.4021521646129
